Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform,Job Link
Trải Nghiệm Nhân Viên (Employee Experience),N/A,Junior,2,Công ty TNHH Viettel - CHT,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/trai-nghiem-nhan-vien-employee-experience.35C1E93D.html
Chuyên Viên Chất Lượng Dữ Liệu/ Kiểm Soát Chất Lượng (Data Quality/ Quality Control),IT professional,Senior,2-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chat-luong-du-lieu-kiem-soat-chat-luong-data-quality-quality-control.35C1E951.html
Chuyên viên Phân tích nghiệp vụ CNTT (Business Analyst),business analyst,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"JIRA, Confluence, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-business-analyst.35C1E97B.html
Chuyên Viên Kinh Doanh Phần Mềm Lĩnh Vực TMĐT/ FNB Tại Văn Phòng Kiên Giang,N/A,Any Level,N/A,Công ty Cổ phần Công nghệ Sapo,Kiên Giang,$8.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-phan-mem-linh-vuc-tmdt-fnb-tai-van-phong-kien-giang.35C1E366.html
Kỹ sư chất lượng dữ liệu (Data Quality Engineer),software engineer,Any Level,N/A,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-chat-luong-du-lieu-data-quality-engineer.35C1E989.html
Business Analyst,business analyst,Senior,5-10,Công Ty Cổ Phần Đầu Tư Nam Long,Hồ Chí Minh,Thương lượng,SAP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst.35C1EAAF.html
"Nhân Viên Tư Vấn Online Mảng Fnb/Tmđt [Huế] - Không Yêu Cầu Kinh Nghiệm, Được Đào Tạo Bài Bản",N/A,Any Level,N/A,Công ty Cổ phần Công nghệ Sapo,Thừa Thiên- Huế,$8.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-tu-van-online-mang-fnb-tmdt-hue-khong-yeu-cau-kinh-nghiem-duoc-dao-tao-bai-ban.35C1E36C.html
"[Khánh Hòa/Lâm Đồng] Chuyên Viên Sale Online Phần Mềm Mảng TMDT Được Đào Tạo - Thu Nhập Từ 15M++, Đầy đủ chế độ",N/A,Any Level,N/A,Công ty Cổ phần Công nghệ Sapo,Khánh HòaLâm Đồng,$8.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/khanh-hoa-lam-dong-chuyen-vien-sale-online-phan-mem-mang-tmdt-duoc-dao-tao-thu-nhap-tu-15m-day-du-che-do.35C1E370.html
Kỹ sư dữ liệu (Data Engineer ),data engineer,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Python, SQL, Kubernetes, AWS, Azure, GCP, Linux, TensorFlow, Keras, Hadoop, Spark, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-du-lieu-data-engineer.35C1E985.html
Chuyên viên Phân tích nghiệp vụ CNTT Cấp Cao  (Senior Business Analyst),business analyst,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"JIRA, Confluence, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-cap-cao-senior-business-analyst.35C1E97E.html
Nhân Viên Kinh Doanh Phần Mềm Quản Lý Bán Hàng - Bình Dương,N/A,Any Level,N/A,Công ty Cổ phần Công nghệ Sapo,Bình Dương,$8.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-phan-mem-quan-ly-ban-hang-binh-duong.35C1E35E.html
IT Project Management,IT professional,Intermediate,2-4,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$30.00,"Java, Angular, Spring, PostgreSQL, Redis, Jenkins, CI/CD, NoSQL, JIRA, Agile, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-project-management.35C1EA21.html
Manual Tester,QA engineer,Junior,2,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/manual-tester.35C1E9BE.html
Lập trình viên Mobile tại Hà Nội,mobile developer,Intermediate,2-5,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,$15.00,"Restful API, Android, iOS, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-mobile-tai-ha-noi.35C1E844.html
IT Security Supervisor,IT professional,Any Level,N/A,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-security-supervisor.35C1E63B.html
IT support,IT support,Any Level,N/A,Công Ty TNHH SML Việt Nam,Hưng Yên,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-support.35C1E745.html
Chuyên viên Vận hành Hệ thống (Securities Core Trading),IT professional,Junior,1-3,CÔNG TY CỔ PHẦN CHỨNG KHOÁN BETA,Hồ Chí Minh,Thương lượng,"SQL, Linux",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-van-hanh-he-thong-securities-core-trading.35C1E5D1.html
Infrastructure Reliability Engineer,software engineer,Junior,1-2,SPS Vietnam,Hồ Chí Minh,Thương lượng,"AWS, Linux, VMware",Careerviet,https://careerviet.vn/vi/tim-viec-lam/infrastructure-reliability-engineer.35C1E510.html
Machine Learning Engineer Expert - Hà Nội - TA133,software engineer,Senior,6-8,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, Data science, Statistics, Big Data, Machine Learning, Data Mining, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/machine-learning-engineer-expert-ha-noi-ta133.35C1E5CA.html
Senior Data Science Manager,data scientist,Senior,5-8,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Thương lượng,AI,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-science-manager.35C1E565.html
Chuyên viên Quản trị Vận hành Hệ thống,data analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-he-thong.35C1E519.html
Chuyên viên Hỗ trợ Phần mềm Ứng dụng,data engineer,Any Level,N/A,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ho-tro-phan-mem-ung-dung.35C1E53E.html
Chuyên viên phát triển CoreBank - Dự án nâng cấp CoreBanking,data engineer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-corebank-du-an-nang-cap-corebanking.35C1E542.html
Chuyên gia Phát triển dịch vụ (API) - Khối Ngân hàng số - Khối Ngân hàng số (HO24.198),N/A,Senior,5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-phat-trien-dich-vu-api-khoi-ngan-hang-so-khoi-ngan-hang-so-ho24-198.35C1E4EC.html
Quản trị dự án CNTT,N/A,Senior,5,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/quan-tri-du-an-cntt.35C1E556.html
Chuyên viên Phân tích Dữ liệu (Khối CNTT),data engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"SQL, NoSQL, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-khoi-cntt.35C1E502.html
Senior Data Engineer,data engineer,Intermediate,3-5,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Thương lượng,AWS,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-engineer.35C1E567.html
Chuyên viên phát triển Tích hợp - Dự án nâng cấp CoreBanking,backend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, Docker, Redis, SOAP, Git, CI/CD, Linux, AI, Agile, Kanban",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-tich-hop-du-an-nang-cap-corebanking.35C1E514.html
Kiến trúc Dữ liệu,data engineer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, SQL, Big Data, NoSQL, ETL, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/kien-truc-du-lieu.35C1E546.html
Chuyên viên Quản trị Vận hành Phần mềm Ứng dụng,backend developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL, PHP, Docker, MySQL, Linux, Nginx",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-phan-mem-ung-dung.35C1E532.html
Kiến trúc Ứng dụng,backend developer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, Java, Docker, Kubernetes, Linux, Microservices",Careerviet,https://careerviet.vn/vi/tim-viec-lam/kien-truc-ung-dung.35C1E53D.html
Senior IT Business Analyst,business analyst,Intermediate,3-5,CÔNG TY TÀI CHÍNH TNHH NGÂN HÀNG TMCP SÀI GÒN - HÀ NỘI  (SHBFinance),Hồ Chí Minh,Thương lượng,"SQL, Analysis, Agile, Scrum, SAP, SAS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-it-business-analyst.35C1E656.html
Chuyên viên Phát triển Phần mềm Ứng dụng,frontend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL, JavaScript, HTML, HTML5, CSS, CSS3, Spring, Linux, Unix, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-phan-mem-ung-dung.35C1E547.html
"Chuyên viên Phân tích Nghiệp vụ - Khối CNTT (Dự án CLOS, RLOS. CAR.CSS)",data scientist,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"AI, Agile, Kanban",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-khoi-cntt-du-an-clos-rlos-car-css.35C1E548.html
Business Analyst (Digital Lending),business analyst,Junior,2-3,LOTTE FINANCE VIETNAM,Hà Nội,Thương lượng,"Analysis, Agile, UI/UX",Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst-digital-lending.35C1E4D5.html
Chuyên viên Đánh giá An toàn bảo mật hệ thống CNTT,backend developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, Java, Excel, Power Point, PHP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-danh-gia-an-toan-bao-mat-he-thong-cntt.35C1E545.html
Chuyên viên Kiểm thử phần mềm (Automation Tester),QA engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"JavaScript, Excel, Power Point, TypeScript, Git, CI/CD, Puppeteer, Selenium",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-phan-mem-automation-tester.35C1E533.html
Risk Modelling Junior - Hà Nội - TA107,data scientist,Junior,1,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, SAS, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/risk-modelling-junior-ha-noi-ta107.35C1E730.html
Chuyên viên Giám sát An ninh thông tin,security engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Firewall,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-giam-sat-an-ninh-thong-tin.35C1E500.html
Global IT Service Manager,IT professional,Senior,8-10,SPS Vietnam,Hồ Chí Minh,Thương lượng,"Excel, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/global-it-service-manager.35C1E54F.html
Information Security Officer,IT professional,Intermediate,3-5,SPS Vietnam,Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/information-security-officer.35C1E493.html
Chuyên viên Phân tích nghiệp vụ CNTT (Nghiệp vụ thẻ),N/A,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-nghiep-vu-the.35C1E515.html
Chuyên Viên Cao Cấp Giải Pháp Cung Ứng (Business Analyst/Product Owner),business analyst,Junior,2,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Thương lượng,"JIRA, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-giai-phap-cung-ung-business-analyst-product-owner.35C23343.html
Nhân Viên Web Designer/ Frontend Developer,frontend developer,Intermediate,1-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-web-designer-frontend-developer.35C242E5.html
Brand Marketing Senior (Remote),N/A,Senior,3-10,Red Star Technology Company,Hà NộiHồ Chí Minh,$15.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/brand-marketing-senior-remote.35C24233.html
Kiến trúc Ứng dụng,backend developer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, Java, Docker, Kubernetes, Linux, Microservices",Careerviet,https://careerviet.vn/vi/tim-viec-lam/kien-truc-ung-dung.35C19755.html
Chuyên viên Phân tích Dữ liệu (Khối CNTT),data engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"SQL, NoSQL, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-khoi-cntt.35C1978B.html
Chuyên viên Phát triển Phần mềm Ứng dụng,frontend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL, JavaScript, HTML, HTML5, CSS, CSS3, Spring, Linux, Unix, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-phan-mem-ung-dung.35C19751.html
Quản trị dự án CNTT,N/A,Senior,5,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/quan-tri-du-an-cntt.35C19757.html
Marketing Specialist,N/A,Intermediate,3-6,BSS Group,Hà Nội,$40.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/marketing-specialist.35C1974F.html
Chuyên viên Kiểm thử phần mềm (Automation Tester),QA engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"JavaScript, Excel, Power Point, TypeScript, Git, CI/CD, Puppeteer, Selenium",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-phan-mem-automation-tester.35C19750.html
Game Presenter (Relocation Support),game developer,Any Level,N/A,Ad Recruit,Quốc tế,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/game-presenter-relocation-support.35C1974E.html
"Chuyên viên Phân tích Nghiệp vụ - Khối CNTT (Dự án CLOS, RLOS. CAR.CSS)",data scientist,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"AI, Agile, Kanban",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-khoi-cntt-du-an-clos-rlos-car-css.35C19767.html
Kiến trúc Dữ liệu,data engineer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, SQL, Big Data, NoSQL, ETL, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/kien-truc-du-lieu.35C19760.html
Chuyên viên phát triển Tích hợp - Dự án nâng cấp CoreBanking,backend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, Docker, Redis, SOAP, Git, CI/CD, Linux, AI, Agile, Kanban",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-tich-hop-du-an-nang-cap-corebanking.35C1978E.html
Chuyên viên Quản trị Vận hành Phần mềm Ứng dụng,backend developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL, PHP, Docker, MySQL, Linux, Nginx",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-phan-mem-ung-dung.35C19780.html
Chuyên viên Quản trị Vận hành Hệ thống,data analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-he-thong.35C197A1.html
Chuyên viên Giám sát An ninh thông tin,security engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Firewall,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-giam-sat-an-ninh-thong-tin.35C1979F.html
Chuyên viên Phân tích nghiệp vụ CNTT (Nghiệp vụ thẻ),N/A,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-nghiep-vu-the.35C197A4.html
Chuyên viên Đánh giá An toàn bảo mật hệ thống CNTT,backend developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, Java, Excel, Power Point, PHP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-danh-gia-an-toan-bao-mat-he-thong-cntt.35C19756.html
Chuyên viên Hỗ trợ Phần mềm Ứng dụng,data engineer,Any Level,N/A,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ho-tro-phan-mem-ung-dung.35C19766.html
Chuyên viên phát triển CoreBank - Dự án nâng cấp CoreBanking,data engineer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-corebank-du-an-nang-cap-corebanking.35C19752.html
Chuyên viên Quản trị ứng dụng & phần mềm lĩnh vực Y tế,database administrator,Intermediate,3-5,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,$15.00,MySQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-ung-dung-phan-mem-linh-vuc-y-te.35C196E2.html
IT Admin & Asset Management,IT professional,Intermediate,2-4,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Thương lượng,"Excel, Power Point",Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-admin-asset-management.35C1E0E7.html
Senior Executive - Excellence Transformation,N/A,Any Level,N/A,Công ty Cổ phần Gamuda Land (HCMC),Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-executive-excellence-transformation.35C1E301.html
SEO Specialist,data analyst,Junior,1-3,Spiraledge Vietnam,Hồ Chí Minh,Thương lượng,"Excel, MS Excel, AI, SEO",Careerviet,https://careerviet.vn/vi/tim-viec-lam/seo-specialist.35C1E2D9.html
IT Project Manager,project manager,Senior,6-10,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-project-manager.35C1E1C7.html
Quản Lý An Toàn Hệ Thống Thống Tin,mobile developer,Junior,1,Công Ty CP Chứng Khoán MB,Hà Nội,Thương lượng,Swift,Careerviet,https://careerviet.vn/vi/tim-viec-lam/quan-ly-an-toan-he-thong-thong-tin.35C1E0BB.html
CRM Executive,data engineer,Intermediate,3-5,Wall Street English,Hồ Chí Minh,$18.00,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/crm-executive.35C1E29D.html
Chuyên Viên Quản Trị & Phân Tích Nghiệp Vụ,N/A,Any Level,N/A,Công Ty CP Chứng Khoán MB,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-phan-tich-nghiep-vu.35C1E0CF.html
Kỹ sư hạ tầng,N/A,Junior,2-3,CÔNG TY TNHH DECHANG VIỆT NAM,Đồng Nai,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-ha-tang.35C1E1F7.html
Chuyên Viên Hỗ Trợ Người Dùng,data scientist,Any Level,N/A,CÔNG TY CỔ PHẦN ĐẦU TƯ INFINITY GROUP,Hà Nội,Thương lượng,PC,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ho-tro-nguoi-dung.35C1E327.html
Nhân viên IT,IT professional,Intermediate,2-5,CÔNG TY CP BIA & NGK HẠ LONG,Hà Nội,$12.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it.35C1E2A5.html
Kỹ Sư Dữ Liệu,data engineer,Any Level,N/A,Công Ty CP Chứng Khoán MB,Hà Nội,Thương lượng,"Python, Java, SQL, AWS, Azure, PostgreSQL, Hadoop, Spark, Big Data, ETL, Airflow, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-du-lieu.35C1E0E4.html
Chuyên Viên Quản Trị Cơ Sở Dữ Liệu (CSDL),data engineer,Junior,1,Công Ty CP Chứng Khoán MB,Hà Nội,Thương lượng,"SQL, Linux, Unix",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-csdl.35C1E0E8.html
Senior Data Analyst,data analyst,Junior,2-3,Yes4All Trading Services Company Limited,Hồ Chí Minh,Thương lượng,"Python, SQL, Power BI, Excel, Statistics, Express",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-analyst.35C1E37A.html
Senior Business Intelligence Analyst,business intelligence analyst,Intermediate,3-6,Yes4All Trading Services Company Limited,Hồ Chí Minh,Thương lượng,"Python, SQL, Power BI, Jenkins, Business Intelligence, Airflow",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-business-intelligence-analyst.35C1E380.html
Business Intelligence Analyst,business intelligence analyst,Intermediate,3,Yes4All Trading Services Company Limited,Hồ Chí Minh,Thương lượng,"Python, SQL, Statistics, Business Intelligence",Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-intelligence-analyst.35C1E382.html
Digital Marketing,IT professional,Junior,1,CÔNG TY CỔ PHẦN ERSA,Hà Nội,$20.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/digital-marketing.35C1E32E.html
Chuyên viên IT (Quản lý hệ thống) tại Hà Nội,IT professional,Junior,2,Công ty Cổ phần Dịch vụ Viễn thông Trí Việt,Hà Nội,$15.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-it-quan-ly-he-thong-tai-ha-noi.35C1E142.html
Quản Trị Và Vận Hành Hệ Thống Giải Pháp Kĩ Thuật ATTT,backend developer,Junior,1,Công Ty CP Chứng Khoán MB,Hà Nội,Thương lượng,"Python, Java, Linux, Unix, Swift",Careerviet,https://careerviet.vn/vi/tim-viec-lam/quan-tri-va-van-hanh-he-thong-giai-phap-ki-thuat-attt.35C1E0D8.html
Chuyên Viên Kinh Doanh (Lĩnh vực Công nghệ thông tin),N/A,Junior,1,Công ty Cổ Phần Homitech,Hồ Chí MinhHà Nội,$15.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-linh-vuc-cong-nghe-thong-tin.35C22D8F.html
Kỹ thuật IT,IT professional,Junior,2-3,Công Ty Cổ Phần A25 Hotel,Hà NộiHồ Chí Minh,$15.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-thuat-it.35C23F19.html
[C6] NHÂN VIÊN TRỰC TỔNG ĐÀI CHĂM SÓC KHÁCH HÀNG VIETTEL 198,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$65.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/c6-nhan-vien-truc-tong-dai-cham-soc-khach-hang-viettel-198.35C193A9.html
Senior Java Developer Specialist,software developer,Intermediate,3-6,FE CREDIT,Hồ Chí Minh,$1000.00,"Java, SQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-java-developer-specialist.35C19528.html
Trưởng nhóm an toàn thông tin,N/A,Intermediate,3-5,TẬP ĐOÀN BRG – CÔNG TY CP,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-an-toan-thong-tin.35C19591.html
Senior Business Analyst,business analyst,Senior,5-6,DIGI-TEXX VIETNAM,Hồ Chí Minh,Thương lượng,"Analysis, Agile, Figma",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-business-analyst.35C195D8.html
Chuyên Viên Phân Tích Dữ Liệu (Python/ PowerBI),data engineer,Junior,1,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Thương lượng,"Python, SQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-python-powerbi.35C191A8.html
Chuyên viên Vận hành ứng dụng hạ tầng doanh nghiệp,N/A,Intermediate,1-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-van-hanh-ung-dung-ha-tang-doanh-nghiep.35C1952F.html
T24 CORE BANKING DEVOPS ENGINEER,DevOps engineer,Intermediate,2-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Java, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, Ansible, Linux, Agile, Scrum, Kafka, Apache",Careerviet,https://careerviet.vn/vi/tim-viec-lam/t24-core-banking-devops-engineer.35C19535.html
Cloud Engineering & DevSecOps,cloud engineer,Intermediate,2-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Java, Docker, Kubernetes, AWS, Azure, GCP, Jenkins, CI/CD, Ansible, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cloud-engineering-devsecops.35C19539.html
