Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform,Job Link
Nhân Viên IT,N/A,N/A,N/A,Công ty cổ phần XNK Thủy Sản Bến Tre,Bến Tre,Cạnh Tranh,"ERP, Android, iOS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it.35C21DDE.html
Chuyên gia Quản trị Dữ liệu - MSB DF - 1M472,N/A,N/A,3 - 6 Năm,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,55 Tr - 65 Tr VND,"SQL, Power BI, AWS, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-quan-tri-du-lieu-msb-df-1m472.35C21D75.html
Trưởng bộ phận Quản lý rủi ro và Tuân thủ (CNTT),N/A,N/A,3 - 4 Năm,Indovina Bank Ltd.,Hồ Chí Minh,"1,200 - 1,400 USD",N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-bo-phan-quan-ly-rui-ro-va-tuan-thu-cntt.35C21D6E.html
Business Analyst (Làm Domain Thương mại điện tử),N/A,N/A,3 - 4 Năm,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,20 Tr - 25 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst-lam-domain-thuong-mai-dien-tu.35C21D28.html
AUTOMATION TESTER,N/A,N/A,Trên 2 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/automation-tester.35C27212.html
Chuyên viên kiểm thử phần mềm (TESTER),N/A,N/A,Trên 2 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-phan-mem-tester.35C2720F.html
Software  - Project Manager (PM),N/A,N/A,3 - 5 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,"JIRA, Confluence, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/software-project-manager-pm.35C27211.html
DATA ENGINEER,N/A,N/A,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,"Python, SQL, Kubernetes, AWS, Azure, GCP, Linux, TensorFlow, Keras, Hadoop, Spark, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-engineer.35C27214.html
QC MANUAL TESTER,N/A,N/A,Trên 2 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/qc-manual-tester.35C27210.html
SAP Master Data Specialist,N/A,N/A,5 - 10 Năm,Công Ty TNHH PMAS,Bình Dương,Cạnh tranh,SAP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sap-master-data-specialist.35C27219.html
Chuyên viên kinh doanh phần mềm quản trị doanh nghiệp,N/A,N/A,1 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-phan-mem-quan-tri-doanh-nghiep.35C27217.html
Business Analyst,N/A,N/A,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,"Data analysis, Analysis, JIRA, Confluence, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst.35C27213.html
Nhân Viên Kinh Doanh (Sản Phẩm Phần Mềm ERP),N/A,N/A,1 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-san-pham-phan-mem-erp.35C27216.html
[A9] BVS Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng) - Không Yêu Cầu Kinh Nghiệm (Viettel AP),N/A,N/A,N/A,BellSystem24-Việt Nam,Hà Nội,6 Tr - 9 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-bvs-tuyen-tong-dai-vien-doi-tac-tap-doan-viettel-tai-pham-van-dong-nhan-sinh-vien-cho-bang-khong-yeu-cau-kinh-nghiem-viettel-ap.35C27247.html
UI/UX Designer,N/A,N/A,3 - 5 Năm,Bảo mật,Hồ Chí Minh,25 Tr - 40 Tr VND,"HTML, CSS, NoSQL, Agile, Scrum, Figma, Adobe XD, UI/UX",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ui-ux-designer.35C29B89.html
Văn phòng chuyển đổi_Truởng phòng Quản lý sáng kiến,N/A,N/A,Trên 4 Năm,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Cạnh tranh,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/van-phong-chuyen-doi_truong-phong-quan-ly-sang-kien.35C21847.html
Chuyên viên/ Chuyên viên cao cấp Phân tích dữ liệu - Data Analyst - Ban Dự án (HO24.244),N/A,N/A,2 - 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-phan-tich-du-lieu-data-analyst-ban-du-an-ho24-244.35C21864.html
[C8] Tổng đài viên kênh Viettel 198 (KHÔNG ÁP SALE),N/A,N/A,N/A,BellSystem24-Việt Nam,Hà Nội,6 Tr - 9 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/c8-tong-dai-vien-kenh-viettel-198-khong-ap-sale.35C219CD.html
Chuyên viên/ Chuyên viên cao cấp Quản trị mạng - Network Administrator - Ban Dự án (HO24.251),N/A,N/A,1 - 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-quan-tri-mang-network-administrator-ban-du-an-ho24-251.35C21885.html
Chuyên viên/ Chuyên viên cao cấp Hỗ trợ ứng dụng (OPN) - Ban Dự án (HO24.253),N/A,N/A,1 - 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-ho-tro-ung-dung-opn-ban-du-an-ho24-253.35C2188D.html
CV Cao cấp/Chuyên gia An ninh thông tin - Hà Nội - TA146,N/A,N/A,5 - 10 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,Swift,Careerviet,https://careerviet.vn/vi/tim-viec-lam/cv-cao-cap-chuyen-gia-an-ninh-thong-tin-ha-noi-ta146.35C21834.html
Chuyên viên/ Chuyên viên cao cấp Quản trị hệ thống (Máy chủ & Lưu trữ) - Ban Dự án (HO24.252),N/A,N/A,1 - 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-quan-tri-he-thong-may-chu-luu-tru-ban-du-an-ho24-252.35C21888.html
Chuyên Viên Công Nghệ Thông Tin,N/A,N/A,2 - 3 Năm,Công Ty Cổ Phần Tập Đoàn Địa Ốc Kim Oanh,Bà Rịa - Vũng Tàu,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cong-nghe-thong-tin.35C21826.html
Chuyên viên cao cấp Phân tích nghiệp vụ - Ban Dự án - Senior Business Analyst - Ban Dự án (HO24.248),N/A,N/A,Trên 3 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phan-tich-nghiep-vu-ban-du-an-senior-business-analyst-ban-du-an-ho24-248.35C21873.html
Chuyên viên/ Chuyên viên cao cấp Phát triển T24 - Dev T24 - Ban Dự án (HO24.247),N/A,N/A,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-phat-trien-t24-dev-t24-ban-du-an-ho24-247.35C2186D.html
Chuyên viên/ Chuyên viên cao cấp Kỹ sư Dữ liệu - Data Engineer - Ban Dự án (HO24.246),N/A,N/A,Trên 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-ky-su-du-lieu-data-engineer-ban-du-an-ho24-246.35C2186B.html
[A9] Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng) - Không Yêu Cầu Kinh Nghiệm,N/A,N/A,N/A,BellSystem24-Việt Nam,Hà Nội,6 Tr - 9 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-tuyen-tong-dai-vien-doi-tac-tap-doan-viettel-tai-pham-van-dong-nhan-sinh-vien-cho-bang-khong-yeu-cau-kinh-nghiem.35C27149.html
[A9] Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng) - Không Yêu Cầu Kinh Nghiệm (Viettel AP),N/A,N/A,N/A,BellSystem24-Việt Nam,Hà Nội,6 Tr - 9 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-tuyen-tong-dai-vien-doi-tac-tap-doan-viettel-tai-pham-van-dong-nhan-sinh-vien-cho-bang-khong-yeu-cau-kinh-nghiem-viettel-ap.35C271B9.html
ODOO DEVELOPER,N/A,N/A,2 - 3 Năm,Tổng công ty Xây dựng số 1 – CTCP,Hồ Chí Minh,Cạnh Tranh,"Python, SQL, JavaScript, HTML, CSS, Odoo, Analysis, PostgreSQL, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/odoo-developer.35C270FD.html
Chuyên viên phân tích nghiệp vụ Tài chính kế toán (BA),N/A,N/A,3 - 4 Năm,Công Ty Cổ Phần Tập Đoàn Địa Ốc Kim Oanh,Hồ Chí Minh,Cạnh Tranh,UI/UX,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-tai-chinh-ke-toan-ba.35C270EE.html
Nhân viên Quản trị hệ thống và Hỗ trợ người dùng,N/A,N/A,3 - 8 Năm,Công Ty Cổ Phần Địa Ốc Phú Long,Hồ Chí Minh,Cạnh Tranh,"AWS, Azure, TCP/IP, Firewall",Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-quan-tri-he-thong-va-ho-tro-nguoi-dung.35C2946F.html
NHÂN VIÊN VI TÍNH KHO TRUNG TÂM PHÂN PHỐI BÌNH DƯƠNG,N/A,N/A,N/A,Liên Hiệp HTX Thương Mại TPHCM - SAIGON CO.OP,Bình Dương,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-vi-tinh-kho-trung-tam-phan-phoi-binh-duong.35C2995A.html
Thực tập sinh IT,N/A,N/A,N/A,TECOTEC Technology,Hà Nội,Lên đến 2 Tr VND,"SQL, C#, Git",Careerviet,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-it.35C2A8D2.html
Lập Trình Viên Mobile App,N/A,N/A,3 - 5 Năm,Công ty TNHH Bình Việt Đức (BIVID),Hồ Chí Minh,20 Tr - 25 Tr VND,"Java, React, RESTful, Firebase, GraphQL, Android, iOS, Swift, Kotlin, Flutter, React Native",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-mobile-app.35C2A8AA.html
C++ Developer,N/A,N/A,1 - 2 Năm,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/c-developer.35C215B2.html
Kỹ sư phát triển phần mềm (Golang/ReactJS/Dotnet/PHP/ Fullsatck),N/A,N/A,Trên 2 Năm,Công ty TNHH Viettel - CHT,Hà Nội,Cạnh Tranh,"Java, SQL, PHP, Android, iOS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-phan-mem-golang-reactjs-dotnet-php-fullsatck.35C2172A.html
Kỹ sư hệ thống (VMware),N/A,N/A,Trên 1 Năm,Công ty TNHH Viettel - CHT,Hà NộiHồ Chí Minh,Cạnh Tranh,"VMware, Networking",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-he-thong-vmware.35C21720.html
Nhân Viên Kinh Doanh Phần Mềm,N/A,N/A,1 - 2 Năm,LacViet Computing Corporation,Hồ Chí Minh,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-phan-mem.35C215A1.html
Project Leader/ Manager,N/A,N/A,1 - 3 Năm,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Cạnh Tranh,"Java, Spring, Agile, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/project-leader-manager.35C215B7.html
SAP FICO Specialist,N/A,N/A,Trên 2 Năm,Wipro Consumer Care Vietnam,Bình Dương,Cạnh Tranh,SAP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sap-fico-specialist.35C21674.html
Project Leader/ Manager (tiếng Nhật N2),N/A,N/A,2 - 5 Năm,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Cạnh Tranh,"Java, Spring, Agile, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/project-leader-manager-tieng-nhat-n2.35C215B9.html
Chuyên viên Quản lý chất lượng (QA - QC),N/A,N/A,Trên 2 Năm,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-chat-luong-qa-qc.35C2144B.html
Chuyên Viên Kinh Doanh (IT Outsourcing) - Thị trường Nhật,N/A,N/A,1 - 5 Năm,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,20 Tr - 25 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-it-outsourcing-thi-truong-nhat.35C0673F.html
Lập Trình Viên ASP.NET,N/A,N/A,3 - 5 Năm,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Cạnh Tranh,"SQL, .NET, .Net, C#",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-asp-net.35C215C0.html
Project Leader/ Manager (tiếng Nhật N2),N/A,N/A,1 - 3 Năm,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Cạnh Tranh,"Java, Spring, Agile, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/project-leader-manager-tieng-nhat-n2.35C215B1.html
Manual Tester,N/A,N/A,3 - 5 Năm,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,12 Tr - 25 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/manual-tester.35C215B8.html
Lập Trình Viên ASP.NET,N/A,N/A,3 - 5 Năm,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Cạnh Tranh,"SQL, .NET, .Net, C#",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-asp-net.35C215B3.html
Chuyên viên cao cấp (Dự án Xếp hạng tín dụng nội bộ),N/A,N/A,3 - 5 Năm,Ngân Hàng Thương Mại Cổ Phần Nam Á,Hồ Chí Minh,22 Tr - 40 Tr VND,"Python, Java, SQL, JavaScript, HTML, CSS, Excel, PHP, Machine Learning, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-du-an-xep-hang-tin-dung-noi-bo.35C26F4A.html
SENIOR DATA ANALYST,N/A,N/A,3 - 5 Năm,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-analyst.35C26F1C.html
Chuyên viên Quản lý rủi ro công nghệ thông tin,N/A,N/A,2 - 5 Năm,Ngân Hàng Thương Mại Cổ Phần Nam Á,Hồ Chí Minh,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-rui-ro-cong-nghe-thong-tin.35C26F4F.html
Chuyên gia An toàn thông tin - Khối Rủi ro và Dữ liệu (OB sau Tết),N/A,N/A,3 - 5 Năm,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-an-toan-thong-tin-khoi-rui-ro-va-du-lieu-ob-sau-tet.35C27056.html
Senior Business Analyst (Digital Lending/LOS) - Risk Strategy Department - Ho Chi Minh - TA108,N/A,N/A,4 - 8 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hồ Chí Minh,Cạnh tranh,"SQL, Power BI, Excel, Power Point",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-business-analyst-digital-lending-los-risk-strategy-department-ho-chi-minh-ta108.35C26FCB.html
Application Engineer (Microsoft Dynamics 365 and Power Platform),N/A,N/A,3 - 7 Năm,De Heus LLC,Hồ Chí Minh,Cạnh tranh,"SQL, Azure, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/application-engineer-microsoft-dynamics-365-and-power-platform.35C27067.html
Hà Nội - Senior Human Resources Manager,N/A,N/A,5 - 10 Năm,Công Ty Cổ Phần Công Nghệ Sen Đỏ,Hà Nội,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ha-noi-senior-human-resources-manager.35C26EAF.html
[A9] BSV Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel AP Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng),N/A,N/A,N/A,BellSystem24-Việt Nam,Hà Nội,6 Tr - 9 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-bsv-tuyen-tong-dai-vien-doi-tac-tap-doan-viettel-ap-tai-pham-van-dong-nhan-sinh-vien-cho-bang.35C26F66.html
SE - Network Engineer (Working in Ha Noi Office),N/A,N/A,1 - 2 Năm,"Trends & Technologies, Inc. Vietnam Co. Limited",Hà Nội,Cạnh tranh,"Agile, Networking, TCP/IP, Firewall",Careerviet,https://careerviet.vn/vi/tim-viec-lam/se-network-engineer-working-in-ha-noi-office.35C26E98.html
Mobile Developer Junior (Mạnh Flutter),N/A,N/A,3 - 5 Năm,Công Ty Cổ Phần Phương Tiện Điện Thông Minh Selex,Hà Nội,"800 - 1,500 USD","Git, Android, iOS, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/mobile-developer-junior-manh-flutter.35C26E95.html
Junior Mobile Developer (Flutter),N/A,N/A,2 - 5 Năm,Công Ty Cổ Phần Phương Tiện Điện Thông Minh Selex,Hà Nội,"1,000 - 1,500 USD","RESTful, Restful API, Git, UI/UX, Android, iOS, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/junior-mobile-developer-flutter.35C26E71.html
Giám sát IT (Chuyên hệ thống ERP)/ ERP Supervisor,N/A,N/A,5 - 7 Năm,CÔNG TY TNHH CIRQL MANUFACTURING VIETNAM,Bình Dương,25 Tr - 30 Tr VND,"SQL, Azure, ERP, Business Intelligence, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/giam-sat-it-chuyen-he-thong-erp-erp-supervisor.35C2A5C8.html
[BỆNH VIỆN ĐH PHENIKAA] IT HELPDESK,N/A,N/A,1 - 2 Năm,BỆNH VIỆN ĐẠI HỌC PHENIKAA,Hà Nội,12 Tr - 17 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/benh-vien-dh-phenikaa-it-helpdesk.35C2A313.html
LẬP TRÌNH VIÊN,N/A,N/A,09/01/2025,Công Ty Cổ Phần Phát Triển Việt Úc,Hồ Chí Minh,10 Tr - 25 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien.35C2A624.html
Chuyên Viên Kinh Doanh Phầm Mềm (Telesale),N/A,N/A,Lên đến 1 Năm,CÔNG TY CỔ PHẦN CÔNG NGHỆ GETFLY VIỆT NAM,Hà NộiHồ Chí Minh,15 Tr - 30 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-pham-mem-telesale.35C21171.html
Chuyên viên/ Chuyên viên cao cấp Quản trị ứng dụng - Ban Dự án - Application Admin - Ban Dự án (HO24.242),N/A,N/A,1 - 10 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-quan-tri-ung-dung-ban-du-an-application-admin-ban-du-an-ho24-242.35C21267.html
Chuyên Viên Kiểm Thử Phần Mềm (Tester),N/A,N/A,Trên 1 Năm,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Cạnh tranh,"Excel, MS Excel, JIRA, Confluence, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-phan-mem-tester.35C166F8.html
Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),N/A,N/A,Trên 2 Năm,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Cạnh tranh,"Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst.35C21316.html
Chuyên viên/ Chuyên viên cao cấp IT Service Management - Ban Dự án - IT Service Management - Ban Dự án (HO24.243),N/A,N/A,1 - 10 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-it-service-management-ban-du-an-it-service-management-ban-du-an-ho24-243.35C21263.html
Commercial Analysis Leader,N/A,N/A,3 - 4 Năm,Yes4All Trading Services Company Limited,Hồ Chí Minh,Cạnh tranh,"Python, SQL, Statistics, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/commercial-analysis-leader.35C212EC.html
Chuyên viên/ Chuyên viên cao cấp Quản trị CSDL - Ban Dự án - Database Admin - Ban Dự án (HO24.241),N/A,N/A,1 - 10 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,MySQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-quan-tri-csdl-ban-du-an-database-admin-ban-du-an-ho24-241.35C2126B.html
Chuyên viên/ Chuyên viên cao cấp Quản trị An ninh Thông tin - Ban Dự án (HO24.240),N/A,N/A,1 - 10 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,Firewall,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-quan-tri-an-ninh-thong-tin-ban-du-an-ho24-240.35C2126F.html
Senior Cyber security Specialist,N/A,N/A,3 - 5 Năm,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Cạnh tranh,Serverless,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-cyber-security-specialist.35C21083.html
Manager SAP ABAP Developer,N/A,N/A,5 - 10 Năm,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Cạnh tranh,SAP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/manager-sap-abap-developer.35C20FE3.html
Trưởng phòng Marketing,N/A,N/A,5 - 7 Năm,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hà Nội,25 Tr - 30 Tr VND,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-marketing.35C2107F.html
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,N/A,N/A,Chưa có kinh nghiệm,Koei Tecmo Software Vietnam,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/game-designer-lap-ke-hoach-cho-game.35C20FBC.html
Chuyên viên Cấp cao Phân tích kinh doanh - Hà Nội - TA133,N/A,N/A,4 - 6 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh Tranh,"SQL, Excel, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cap-cao-phan-tich-kinh-doanh-ha-noi-ta133.35C20FF4.html
"SAP BASIS CONSULTANT French speaking, Fresher acceptable",N/A,N/A,1 - 12 Năm,Teamwork Vietnam Ltd,Hồ Chí Minh,Cạnh Tranh,"SQL, Linux, Unix, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/sap-basis-consultant-french-speaking-fresher-acceptable.35C20F23.html
IT Helpdesk,N/A,N/A,1 - 3 Năm,Công ty Cổ phần Sube Việt Nam,Hà Nội,9 Tr - 14 Tr VND,PC,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-helpdesk.35C26D34.html
Senior WordPress Developer,N/A,N/A,3 - 10 Năm,Red Star Technology Company,Hồ Chí Minh,"1,800 - 2,500 USD","Python, SQL, JavaScript, HTML, HTML5, CSS, CSS3, PHP, JQuery, jQuery, Laravel, Git, NoSQL, Responsive Design, WordPress",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-wordpress-developer.35C26BCF.html
[C15] Kiểm Duyệt Hồ Sơ Bằng Hình Ảnh Nhà Mạng Viettel Không Yêu Cầu Kinh Nghiệm,N/A,N/A,N/A,BellSystem24-Việt Nam,Hà Nội,6 Tr - 9 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/c15-kiem-duyet-ho-so-bang-hinh-anh-nha-mang-viettel-khong-yeu-cau-kinh-nghiem.35C26B30.html
[C15] Nhân Viên Trực Tổng Đài Cho Nhà Mạng Viettel (Thuần CSKH),N/A,N/A,N/A,BellSystem24-Việt Nam,Hà Nội,6 Tr - 9 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/c15-nhan-vien-truc-tong-dai-cho-nha-mang-viettel-thuan-cskh.35C26B2D.html
Risk Modelling Senior - Hà Nội - TA107,N/A,N/A,Trên 3 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh Tranh,"Python, SQL, SAS, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/risk-modelling-senior-ha-noi-ta107.35C26D27.html
Trưởng nhóm Vận hành,N/A,N/A,Trên 3 Năm,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà NộiHồ Chí Minh,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-van-hanh.35C26D04.html
Kiến trúc Hệ thống,N/A,N/A,Trên 8 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,Linux,Careerviet,https://careerviet.vn/vi/tim-viec-lam/kien-truc-he-thong.35C26ABC.html
